File,Line,Index,Context
Gottfried_Keller.html,99,691,"er_IMG_1874.JPG 2x"" data-file-width=""417"
Gottfried_Keller.html,99,714,"a-file-width=""4176"" data-file-height=""27"
Gottfried_Keller.html,113,1602,"12_14-29-50.JPG 2x"" data-file-width=""428"
Gottfried_Keller.html,113,1625,"a-file-width=""4288"" data-file-height=""28"
Gottfried_Keller.html,145,29,"ass=""plainlinks metadata ambox ambox-sty"
Gottfried_Keller.html,148,512,"on_mark.svg.png 2x"" data-file-width=""48"""
Gottfried_Keller.html,148,533,"ata-file-width=""48"" data-file-height=""48"
Gottfried_Keller.html,160,385,"ce-logo.svg.png 2x"" data-file-width=""410"
Gottfried_Keller.html,160,407,"ta-file-width=""410"" data-file-height=""43"
Gottfried_Keller.html,169,421,"ns-logo.svg.png 2x"" data-file-width=""102"
Gottfried_Keller.html,169,444,"a-file-width=""1024"" data-file-height=""13"
Gottfried_Keller.html,175,457,"ce-logo.svg.png 2x"" data-file-width=""410"
Gottfried_Keller.html,175,479,"ta-file-width=""410"" data-file-height=""43"
Gottfried_Keller.html,182,541,"er_Icon.svg.png 2x"" data-file-width=""500"
Gottfried_Keller.html,182,563,"ta-file-width=""500"" data-file-height=""50"
Gottfried_Keller.html,549,323," text"" href=""http://data.bnf.fr/ark:/121"
Gottfried_Keller.html,549,360,"12148/cb119095592"">(data)</a></span></sp"
Gottfried_Keller.html,603,40,"s"" class=""catlinks"" data-mw=""interface"">"
Gottfried_Keller.html,686,1015,"ef=""https://www.wikidata.org/wiki/Q12237"
Gottfried_Keller.html,686,1063,"=""Link to connected data repository item"
Gottfried_Keller.html,686,1107,""" accesskey=""g"">Wikidata item</a></li><l"
Gottfried_Keller.html,711,125,"ef=""https://www.wikidata.org/wiki/Q12237"
Table_Point_Formation.html,69,736,"_background.png 2x"" data-file-width=""279"
Table_Point_Formation.html,69,759,"a-file-width=""2790"" data-file-height=""27"
Table_Point_Formation.html,70,616,"abrador.svg.png 2x"" data-file-width=""100"
Table_Point_Formation.html,70,639,"a-file-width=""1000"" data-file-height=""50"
Table_Point_Formation.html,71,538,"iopod_00148.jpg 2x"" data-file-width=""120"
Table_Point_Formation.html,71,561,"a-file-width=""1208"" data-file-height=""10"
Table_Point_Formation.html,72,469,"-puzzle.svg.png 2x"" data-file-width=""32"""
Table_Point_Formation.html,72,490,"ata-file-width=""32"" data-file-height=""28"
Table_Point_Formation.html,73,469,"-puzzle.svg.png 2x"" data-file-width=""32"""
Table_Point_Formation.html,73,490,"ata-file-width=""32"" data-file-height=""28"
Table_Point_Formation.html,81,72,"to the Paleobiology Database. <a rel=""no"
Table_Point_Formation.html,81,199,"to the Paleobiology Database""</a><span c"
Table_Point_Formation.html,81,463,to+the+Paleobiology+Database&amp;rft.bti
Table_Point_Formation.html,81,530,to+the+Paleobiology+Database&amp;rft.gen
Table_Point_Formation.html,84,18,"<table class=""metadata plainlinks stub"
Table_Point_Formation.html,86,390,"Rock_Strata.jpg 2x"" data-file-width=""640"
Table_Point_Formation.html,86,412,"ta-file-width=""640"" data-file-height=""48"
Table_Point_Formation.html,98,18,"<table class=""metadata plainlinks stub"
Table_Point_Formation.html,111,18,"<table class=""metadata plainlinks stub"
Table_Point_Formation.html,113,576,"abrador.svg.png 2x"" data-file-width=""100"
Table_Point_Formation.html,113,599,"a-file-width=""1000"" data-file-height=""50"
Table_Point_Formation.html,161,40,"s"" class=""catlinks"" data-mw=""interface"">"
Table_Point_Formation.html,244,1035,"ef=""https://www.wikidata.org/wiki/Q17511"
Table_Point_Formation.html,244,1085,"=""Link to connected data repository item"
Table_Point_Formation.html,244,1129,""" accesskey=""g"">Wikidata item</a></li><l"
Table_Point_Formation.html,261,124,"ef=""https://www.wikidata.org/wiki/Q17511"
Nobuhiko_Ushiba.html,262,40,"s"" class=""catlinks"" data-mw=""interface"">"
Nobuhiko_Ushiba.html,345,1011,"ef=""https://www.wikidata.org/wiki/Q61447"
Nobuhiko_Ushiba.html,345,1060,"=""Link to connected data repository item"
Nobuhiko_Ushiba.html,345,1104,""" accesskey=""g"">Wikidata item</a></li><l"
Nobuhiko_Ushiba.html,362,125,"ef=""https://www.wikidata.org/wiki/Q61447"
Master_of_Space_and_Time.html,59,18,"<table class=""metadata plainlinks stub"
Master_of_Space_and_Time.html,61,355,"60px-Sfbook.png 2x"" data-file-width=""128"
Master_of_Space_and_Time.html,61,377,"ta-file-width=""128"" data-file-height=""12"
Master_of_Space_and_Time.html,110,40,"s"" class=""catlinks"" data-mw=""interface"">"
Master_of_Space_and_Time.html,193,1047,"ef=""https://www.wikidata.org/wiki/Q33032"
Master_of_Space_and_Time.html,193,1096,"=""Link to connected data repository item"
Master_of_Space_and_Time.html,193,1140,""" accesskey=""g"">Wikidata item</a></li><l"
Master_of_Space_and_Time.html,210,125,"ef=""https://www.wikidata.org/wiki/Q33032"
Early_medieval_states_in_Kazakhstan.html,44,102,"ass=""plainlinks metadata ambox ambox-con"
Early_medieval_states_in_Kazakhstan.html,47,429,"etter_w.svg.png 2x"" data-file-width=""44"""
Early_medieval_states_in_Kazakhstan.html,47,450,"ata-file-width=""44"" data-file-height=""44"
Early_medieval_states_in_Kazakhstan.html,211,40,"s"" class=""catlinks"" data-mw=""interface"">"
Early_medieval_states_in_Kazakhstan.html,294,1091,"ef=""https://www.wikidata.org/wiki/Q43899"
Early_medieval_states_in_Kazakhstan.html,294,1140,"=""Link to connected data repository item"
Early_medieval_states_in_Kazakhstan.html,294,1184,""" accesskey=""g"">Wikidata item</a></li><l"
Early_medieval_states_in_Kazakhstan.html,311,125,"ef=""https://www.wikidata.org/wiki/Q43899"
Eressa_aperiens.html,50,434,"th=""16"" height=""16"" data-file-width=""16"""
Eressa_aperiens.html,50,455,"ata-file-width=""16"" data-file-height=""16"
Eressa_aperiens.html,116,18,"<table class=""metadata plainlinks stub"
Eressa_aperiens.html,166,40,"s"" class=""catlinks"" data-mw=""interface"">"
Eressa_aperiens.html,249,1011,"ef=""https://www.wikidata.org/wiki/Q13528"
Eressa_aperiens.html,249,1061,"=""Link to connected data repository item"
Eressa_aperiens.html,249,1105,""" accesskey=""g"">Wikidata item</a></li><l"
Eressa_aperiens.html,266,125,"ef=""https://www.wikidata.org/wiki/Q13528"
Myrtle_(sternwheeler).html,47,523,"teamboat%29.png 2x"" data-file-width=""609"
Myrtle_(sternwheeler).html,47,545,"ta-file-width=""609"" data-file-height=""65"
Myrtle_(sternwheeler).html,167,433,"e_abandoned.png 2x"" data-file-width=""407"
Myrtle_(sternwheeler).html,167,455,"ta-file-width=""407"" data-file-height=""40"
Myrtle_(sternwheeler).html,363,40,"s"" class=""catlinks"" data-mw=""interface"">"
Myrtle_(sternwheeler).html,446,1035,"ef=""https://www.wikidata.org/wiki/Q17512"
Myrtle_(sternwheeler).html,446,1085,"=""Link to connected data repository item"
Myrtle_(sternwheeler).html,446,1129,""" accesskey=""g"">Wikidata item</a></li><l"
Myrtle_(sternwheeler).html,463,124,"ef=""https://www.wikidata.org/wiki/Q17512"
Abanycha_bicolor.html,112,18,"<table class=""metadata plainlinks stub"
Abanycha_bicolor.html,114,481,"s_annulipes.JPG 2x"" data-file-width=""401"
Abanycha_bicolor.html,114,503,"ta-file-width=""401"" data-file-height=""47"
Abanycha_bicolor.html,163,40,"s"" class=""catlinks"" data-mw=""interface"">"
Abanycha_bicolor.html,246,1015,"ef=""https://www.wikidata.org/wiki/Q14847"
Abanycha_bicolor.html,246,1065,"=""Link to connected data repository item"
Abanycha_bicolor.html,246,1109,""" accesskey=""g"">Wikidata item</a></li><l"
Abanycha_bicolor.html,263,125,"ef=""https://www.wikidata.org/wiki/Q14847"
JeecyVea.html,47,18,"<table class=""metadata plainlinks stub"
JeecyVea.html,49,404,"sT1_torpedo.jpg 2x"" data-file-width=""446"
JeecyVea.html,49,426,"ta-file-width=""446"" data-file-height=""20"
JeecyVea.html,91,40,"s"" class=""catlinks"" data-mw=""interface"">"
JeecyVea.html,174,987,"ef=""https://www.wikidata.org/wiki/Q16861"
JeecyVea.html,174,1036,"=""Link to connected data repository item"
JeecyVea.html,174,1080,""" accesskey=""g"">Wikidata item</a></li><l"
JeecyVea.html,191,125,"ef=""https://www.wikidata.org/wiki/Q16861"
Aubrey_Fair.html,44,102,"ass=""plainlinks metadata ambox ambox-sty"
Aubrey_Fair.html,47,429,"etter_w.svg.png 2x"" data-file-width=""44"""
Aubrey_Fair.html,47,450,"ata-file-width=""44"" data-file-height=""44"
Aubrey_Fair.html,100,345,"(PDF)</span>. Soccerdata. <a href=""/wiki"
Aubrey_Fair.html,100,907,5&amp;rft.pub=Soccerdata&amp;rft_val_fmt
Aubrey_Fair.html,109,18,"<table class=""metadata plainlinks stub"
Aubrey_Fair.html,111,483,"England.svg.png 2x"" data-file-width=""800"
Aubrey_Fair.html,111,505,"ta-file-width=""800"" data-file-height=""48"
Aubrey_Fair.html,111,981,"ll_mask.svg.png 2x"" data-file-width=""512"
Aubrey_Fair.html,111,1003,"ta-file-width=""512"" data-file-height=""51"
Aubrey_Fair.html,160,40,"s"" class=""catlinks"" data-mw=""interface"">"
Aubrey_Fair.html,243,995,"ef=""https://www.wikidata.org/wiki/Q48191"
Aubrey_Fair.html,243,1044,"=""Link to connected data repository item"
Aubrey_Fair.html,243,1088,""" accesskey=""g"">Wikidata item</a></li><l"
Aubrey_Fair.html,260,124,"ef=""https://www.wikidata.org/wiki/Q48191"
Ingrid_GuimarC3A3es.html,7,472,"itle same as on Wikidata"",""All stub arti"
Ingrid_GuimarC3A3es.html,50,476,"mar%C3%A3es.jpg 2x"" data-file-width=""399"
Ingrid_GuimarC3A3es.html,50,498,"ta-file-width=""399"" data-file-height=""50"
Ingrid_GuimarC3A3es.html,168,421,"ns-logo.svg.png 2x"" data-file-width=""102"
Ingrid_GuimarC3A3es.html,168,444,"a-file-width=""1024"" data-file-height=""13"
Ingrid_GuimarC3A3es.html,174,164,"MDb"">Internet Movie Database</a></li>
"
Ingrid_GuimarC3A3es.html,177,18,"<table class=""metadata plainlinks stub"
Ingrid_GuimarC3A3es.html,179,408,"_Brazil.svg.png 2x"" data-file-width=""720"
Ingrid_GuimarC3A3es.html,179,430,"ta-file-width=""720"" data-file-height=""50"
Ingrid_GuimarC3A3es.html,191,18,"<table class=""metadata plainlinks stub"
Ingrid_GuimarC3A3es.html,193,416,"evision.svg.png 2x"" data-file-width=""128"
Ingrid_GuimarC3A3es.html,193,438,"ta-file-width=""128"" data-file-height=""12"
Ingrid_GuimarC3A3es.html,232,37,"     1 Template:Wikidata_image
"
Ingrid_GuimarC3A3es.html,242,40,"s"" class=""catlinks"" data-mw=""interface"">"
Ingrid_GuimarC3A3es.html,242,1449,"itle_same_as_on_Wikidata"" title=""Categor"
Ingrid_GuimarC3A3es.html,242,1519,"itle same as on Wikidata"">Commons catego"
Ingrid_GuimarC3A3es.html,242,1573,itle same as on Wikidata</a></li><li><a 
Ingrid_GuimarC3A3es.html,325,1035,"ef=""https://www.wikidata.org/wiki/Q31761"
Ingrid_GuimarC3A3es.html,325,1084,"=""Link to connected data repository item"
Ingrid_GuimarC3A3es.html,325,1128,""" accesskey=""g"">Wikidata item</a></li><l"
Ingrid_GuimarC3A3es.html,350,125,"ef=""https://www.wikidata.org/wiki/Q31761"
Ingrid_GuimarC3A3es.html,377,805,"     1 Template:Wikidata_image"",""  6.43%"
Urban_chicken.html,200,40,"s"" class=""catlinks"" data-mw=""interface"">"
Urban_chicken.html,283,1003,"ef=""https://www.wikidata.org/wiki/Q79001"
Urban_chicken.html,283,1052,"=""Link to connected data repository item"
Urban_chicken.html,283,1096,""" accesskey=""g"">Wikidata item</a></li><l"
Urban_chicken.html,300,124,"ef=""https://www.wikidata.org/wiki/Q79001"
Elgin_National_Watch_Company.html,48,627,"Father_Time.png 2x"" data-file-width=""338"
Elgin_National_Watch_Company.html,48,649,"ta-file-width=""338"" data-file-height=""40"
Elgin_National_Watch_Company.html,109,710,"ches._front.jpg 2x"" data-file-width=""945"
Elgin_National_Watch_Company.html,109,732,"ta-file-width=""945"" data-file-height=""15"
Elgin_National_Watch_Company.html,127,505,"ront_closed.jpg 2x"" data-file-width=""259"
Elgin_National_Watch_Company.html,127,528,"a-file-width=""2592"" data-file-height=""16"
Elgin_National_Watch_Company.html,137,510,"ont_partial.JPG 2x"" data-file-width=""244"
Elgin_National_Watch_Company.html,137,533,"a-file-width=""2440"" data-file-height=""18"
Elgin_National_Watch_Company.html,147,496,"back_opened.jpg 2x"" data-file-width=""102"
Elgin_National_Watch_Company.html,147,519,"a-file-width=""1021"" data-file-height=""80"
Elgin_National_Watch_Company.html,231,40,"s"" class=""catlinks"" data-mw=""interface"">"
Elgin_National_Watch_Company.html,314,1063,"ef=""https://www.wikidata.org/wiki/Q10571"
Elgin_National_Watch_Company.html,314,1112,"=""Link to connected data repository item"
Elgin_National_Watch_Company.html,314,1156,""" accesskey=""g"">Wikidata item</a></li><l"
Elgin_National_Watch_Company.html,331,125,"ef=""https://www.wikidata.org/wiki/Q10571"
AlMidan.html,7,599,"""Coordinates on Wikidata"",""Articles cont"
AlMidan.html,45,102,"ass=""plainlinks metadata ambox ambox-con"
AlMidan.html,48,441,"ook-new.svg.png 2x"" data-file-width=""512"
AlMidan.html,48,463,"ta-file-width=""512"" data-file-height=""39"
AlMidan.html,56,584,"english.svg.png 2x"" data-file-width=""500"
AlMidan.html,56,606,"ta-file-width=""500"" data-file-height=""38"
AlMidan.html,63,404,"440px-Midan.jpg 2x"" data-file-width=""448"
AlMidan.html,63,426,"ta-file-width=""448"" data-file-height=""33"
AlMidan.html,69,401,"l photos, and other data for this locati"
AlMidan.html,69,646,"l photos, and other data for this locati"
AlMidan.html,89,525,"cus%2C_1929.jpg 2x"" data-file-width=""892"
AlMidan.html,89,547,"ta-file-width=""892"" data-file-height=""60"
AlMidan.html,98,453,"idan_Sweets.JPG 2x"" data-file-width=""640"
AlMidan.html,98,475,"ta-file-width=""640"" data-file-height=""46"
AlMidan.html,514,40,"s"" class=""catlinks"" data-mw=""interface"">"
AlMidan.html,514,1256,":Coordinates_on_Wikidata"" title=""Categor"
AlMidan.html,514,1297,":Coordinates on Wikidata"">Coordinates on"
AlMidan.html,514,1322,>Coordinates on Wikidata</a></li><li><a 
AlMidan.html,597,983,"ef=""https://www.wikidata.org/wiki/Q47028"
AlMidan.html,597,1032,"=""Link to connected data repository item"
AlMidan.html,597,1076,""" accesskey=""g"">Wikidata item</a></li><l"
AlMidan.html,622,125,"ef=""https://www.wikidata.org/wiki/Q47028"
Antae_temple.html,46,324,"mple_grec.png 1.5x"" data-file-width=""218"
Antae_temple.html,46,346,"ta-file-width=""218"" data-file-height=""41"
Antae_temple.html,94,40,"s"" class=""catlinks"" data-mw=""interface"">"
Antae_temple.html,177,999,"ef=""https://www.wikidata.org/wiki/Q35743"
Antae_temple.html,177,1047,"=""Link to connected data repository item"
Antae_temple.html,177,1091,""" accesskey=""g"">Wikidata item</a></li><l"
Antae_temple.html,194,125,"ef=""https://www.wikidata.org/wiki/Q35743"
Metis_Institute_of_Polytechnic.html,7,566,"thout a link on Wikidata"",""Haryana artic"
Metis_Institute_of_Polytechnic.html,7,612,"ssing geocoordinate data"",""All articles "
Metis_Institute_of_Polytechnic.html,45,102,"ass=""plainlinks metadata ambox ambox-sty"
Metis_Institute_of_Polytechnic.html,48,429,"etter_w.svg.png 2x"" data-file-width=""44"""
Metis_Institute_of_Polytechnic.html,48,450,"ata-file-width=""44"" data-file-height=""44"
Metis_Institute_of_Polytechnic.html,59,218,"=""150"" height=""131"" data-file-width=""134"
Metis_Institute_of_Polytechnic.html,59,240,"ta-file-width=""134"" data-file-height=""11"
Metis_Institute_of_Polytechnic.html,89,458,"f_India.svg.png 2x"" data-file-width=""135"
Metis_Institute_of_Polytechnic.html,89,481,"a-file-width=""1350"" data-file-height=""90"
Metis_Institute_of_Polytechnic.html,149,421,"ns-logo.svg.png 2x"" data-file-width=""102"
Metis_Institute_of_Polytechnic.html,149,444,"a-file-width=""1024"" data-file-height=""13"
Metis_Institute_of_Polytechnic.html,157,398,"se_pale.svg.png 2x"" data-file-width=""440"
Metis_Institute_of_Polytechnic.html,157,420,"ta-file-width=""440"" data-file-height=""44"
Metis_Institute_of_Polytechnic.html,164,426,"se_pale.svg.png 2x"" data-file-width=""440"
Metis_Institute_of_Polytechnic.html,164,448,"ta-file-width=""440"" data-file-height=""44"
Metis_Institute_of_Polytechnic.html,168,338,"x-North.svg.png 2x"" data-file-width=""17"""
Metis_Institute_of_Polytechnic.html,168,359,"ata-file-width=""17"" data-file-height=""17"
Metis_Institute_of_Polytechnic.html,176,333,"px-West.svg.png 2x"" data-file-width=""17"""
Metis_Institute_of_Polytechnic.html,176,354,"ata-file-width=""17"" data-file-height=""17"
Metis_Institute_of_Polytechnic.html,180,404,"t_arrow.svg.png 2x"" data-file-width=""17"""
Metis_Institute_of_Polytechnic.html,180,425,"ata-file-width=""17"" data-file-height=""17"
Metis_Institute_of_Polytechnic.html,187,338,"x-South.svg.png 2x"" data-file-width=""17"""
Metis_Institute_of_Polytechnic.html,187,359,"ata-file-width=""17"" data-file-height=""17"
Metis_Institute_of_Polytechnic.html,196,37,"dinates"" class=""metadata coord-missing"">"
Metis_Institute_of_Polytechnic.html,234,40,"s"" class=""catlinks"" data-mw=""interface"">"
Metis_Institute_of_Polytechnic.html,234,1489,"thout_a_link_on_Wikidata"" title=""Categor"
Metis_Institute_of_Polytechnic.html,234,1550,"thout a link on Wikidata"">Commons catego"
Metis_Institute_of_Polytechnic.html,234,1595,thout a link on Wikidata</a></li><li><a 
Metis_Institute_of_Polytechnic.html,234,1675,"ssing_geocoordinate_data"" title=""Categor"
Metis_Institute_of_Polytechnic.html,234,1736,"ssing geocoordinate data"">Haryana articl"
Metis_Institute_of_Polytechnic.html,234,1781,ssing geocoordinate data</a></li><li><a 
Metis_Institute_of_Polytechnic.html,317,1071,"ef=""https://www.wikidata.org/wiki/Q68241"
Metis_Institute_of_Polytechnic.html,317,1120,"=""Link to connected data repository item"
Metis_Institute_of_Polytechnic.html,317,1164,""" accesskey=""g"">Wikidata item</a></li><l"
Metis_Institute_of_Polytechnic.html,334,124,"ef=""https://www.wikidata.org/wiki/Q68241"
Sverre_Solberg.html,66,18,"<table class=""metadata plainlinks stub"
Sverre_Solberg.html,68,493,"erboard.svg.png 2x"" data-file-width=""60"""
Sverre_Solberg.html,68,514,"ata-file-width=""60"" data-file-height=""60"
Sverre_Solberg.html,113,40,"s"" class=""catlinks"" data-mw=""interface"">"
Sverre_Solberg.html,196,1007,"ef=""https://www.wikidata.org/wiki/Q12004"
Sverre_Solberg.html,196,1057,"=""Link to connected data repository item"
Sverre_Solberg.html,196,1101,""" accesskey=""g"">Wikidata item</a></li><l"
Sverre_Solberg.html,213,125,"ef=""https://www.wikidata.org/wiki/Q12004"
John_Reid_(British_Army_officer).html,48,454,"l_John_Reid.jpg 2x"" data-file-width=""400"
John_Reid_(British_Army_officer).html,48,476,"ta-file-width=""400"" data-file-height=""50"
